,Date,AwayTeam,HomeTeam,AwayFirst,AwaySecond,AwayThird,AwayFourth,AwayFinal,AwayML,HomeFirst,HomeSecond,HomeThird,HomeFourth,HomeFinal,HomeML,Spread,Favorite,TotalPoints,day,month,year
4362,2015-12-28,Milwaukee,Dallas,24.0,27.0,21.0,21.0,93.0,195.0,34.0,26.0,19.0,24.0,103.0,-230.0,5.5,Home,202.0,28,12,2015.0
4363,2015-12-28,Philadelphia,Utah,23.0,22.0,33.0,13.0,91.0,330.0,37.0,21.0,20.0,17.0,95.0,-400.0,8.0,Home,195.0,28,12,2015.0
4364,2015-12-28,Cleveland,Phoenix,34.0,26.0,21.0,20.0,101.0,-550.0,30.0,24.0,19.0,24.0,97.0,425.0,9.5,Away,199.0,28,12,2015.0
4365,2015-12-28,Sacramento,GoldenState,29.0,32.0,14.0,28.0,103.0,1100.0,27.0,31.0,32.0,32.0,122.0,-2500.0,14.5,Home,220.0,28,12,2015.0
4366,2015-12-29,Detroit,NewYork,26.0,23.0,23.0,24.0,96.0,-125.0,25.0,25.0,29.0,29.0,108.0,105.0,1.5,Away,198.5,29,12,2015.0
4367,2015-12-29,Miami,Memphis,30.0,17.0,15.0,21.0,90.0,170.0,26.0,21.0,22.0,14.0,99.0,-190.0,4.5,Home,189.5,29,12,2015.0
4368,2015-12-29,Milwaukee,OklahomaCity,31.0,23.0,34.0,35.0,123.0,1000.0,30.0,35.0,27.0,39.0,131.0,-2000.0,13.5,Home,206.5,29,12,2015.0
4369,2015-12-29,Atlanta,Houston,25.0,31.0,29.0,36.0,121.0,155.0,41.0,30.0,21.0,23.0,115.0,-175.0,4.0,Home,208.0,29,12,2015.0
4370,2015-12-29,Cleveland,Denver,26.0,27.0,19.0,21.0,93.0,-270.0,21.0,21.0,20.0,25.0,87.0,230.0,6.0,Away,195.5,29,12,2015.0
4371,2015-12-30,Brooklyn,Orlando,26.0,26.0,21.0,20.0,93.0,280.0,26.0,19.0,23.0,32.0,100.0,-340.0,7.5,Home,199.5,30,12,2015.0
4372,2015-12-30,LAClippers,Charlotte,32.0,33.0,27.0,30.0,122.0,-140.0,25.0,31.0,30.0,31.0,117.0,120.0,2.5,Away,200.5,30,12,2015.0
4373,2015-12-30,LALakers,Boston,24.0,34.0,31.0,23.0,112.0,950.0,27.0,29.0,22.0,26.0,104.0,-1800.0,14.0,Home,206.5,30,12,2015.0
4374,2015-12-30,Washington,Toronto,27.0,14.0,24.0,26.0,91.0,280.0,28.0,24.0,25.0,17.0,94.0,-340.0,7.5,Home,203.0,30,12,2015.0
4375,2015-12-30,Indiana,Chicago,21.0,19.0,22.0,29.0,100.0,135.0,21.0,29.0,16.0,25.0,102.0,-155.0,3.0,Home,201.5,30,12,2015.0
4376,2015-12-30,Utah,Minnesota,13.0,18.0,21.0,28.0,80.0,150.0,19.0,19.0,24.0,32.0,94.0,-170.0,4.0,Home,191.5,30,12,2015.0
4377,2015-12-30,GoldenState,Dallas,21.0,21.0,26.0,23.0,91.0,-165.0,27.0,33.0,27.0,27.0,114.0,145.0,3.5,Away,209.0,30,12,2015.0
4378,2015-12-30,Phoenix,SanAntonio,12.0,21.0,23.0,23.0,79.0,1200.0,32.0,29.0,23.0,28.0,112.0,-3000.0,14.5,Home,198.0,30,12,2015.0
4379,2015-12-30,Denver,Portland,27.0,24.0,20.0,32.0,103.0,210.0,26.0,32.0,26.0,26.0,110.0,-250.0,6.0,Home,201.0,30,12,2015.0
4380,2015-12-30,Philadelphia,Sacramento,30.0,27.0,28.0,25.0,110.0,500.0,31.0,26.0,24.0,24.0,105.0,-700.0,10.5,Home,215.0,30,12,2015.0
4381,2015-12-31,Milwaukee,Indiana,33.0,26.0,30.0,31.0,120.0,200.0,24.0,28.0,25.0,39.0,116.0,-240.0,6.0,Home,201.0,31,12,2015.0
4382,2015-12-31,Minnesota,Detroit,22.0,15.0,33.0,20.0,90.0,320.0,15.0,30.0,33.0,37.0,115.0,-380.0,8.0,Home,201.5,31,12,2015.0
4383,2015-12-31,GoldenState,Houston,33.0,28.0,29.0,24.0,114.0,145.0,30.0,29.0,23.0,28.0,110.0,-165.0,3.5,Home,211.5,31,12,2015.0
4384,2015-12-31,Phoenix,OklahomaCity,26.0,27.0,27.0,26.0,106.0,1300.0,28.0,26.0,33.0,23.0,110.0,-3500.0,16.0,Home,212.5,31,12,2015.0
4385,2015-12-31,LAClippers,NewOrleans,20.0,30.0,21.0,24.0,95.0,115.0,25.0,23.0,15.0,26.0,89.0,-135.0,2.0,Home,208.0,31,12,2015.0
4386,2015-12-31,Portland,Utah,25.0,14.0,32.0,25.0,96.0,140.0,25.0,32.0,29.0,23.0,109.0,-160.0,3.0,Home,188.5,31,12,2015.0
4387,2016-01-01,Orlando,Washington,21.0,22.0,29.0,19.0,91.0,105.0,24.0,24.0,24.0,31.0,103.0,-125.0,1.5,Home,203.0,1,1,2016.0
4388,2016-01-01,Dallas,Miami,10.0,35.0,16.0,21.0,82.0,120.0,22.0,36.0,22.0,26.0,106.0,-140.0,2.5,Home,196.0,1,1,2016.0
4389,2016-01-01,Charlotte,Toronto,28.0,27.0,27.0,12.0,94.0,220.0,29.0,26.0,19.0,30.0,104.0,-260.0,6.0,Home,196.5,1,1,2016.0
4390,2016-01-01,NewYork,Chicago,18.0,32.0,23.0,8.0,81.0,250.0,34.0,22.0,21.0,31.0,108.0,-300.0,7.0,Home,199.0,1,1,2016.0
4391,2016-01-01,Philadelphia,LALakers,21.0,20.0,19.0,24.0,84.0,130.0,21.0,19.0,22.0,31.0,93.0,-150.0,3.0,Home,208.5,1,1,2016.0
4392,2016-01-02,Brooklyn,Boston,31.0,25.0,25.0,19.0,100.0,440.0,29.0,26.0,16.0,26.0,97.0,-570.0,10.0,Home,203.5,2,1,2016.0
4393,2016-01-02,Phoenix,Sacramento,18.0,35.0,34.0,32.0,119.0,210.0,31.0,28.0,44.0,39.0,142.0,-260.0,6.0,Home,213.0,2,1,2016.0
4394,2016-01-02,Detroit,Indiana,20.0,22.0,17.0,23.0,82.0,165.0,24.0,17.0,23.0,30.0,94.0,-185.0,4.5,Home,204.0,2,1,2016.0
4395,2016-01-02,OklahomaCity,Charlotte,34.0,32.0,21.0,22.0,109.0,-434.0,22.0,32.0,22.0,14.0,90.0,351.0,9.0,Away,210.0,2,1,2016.0
4396,2016-01-02,Orlando,Cleveland,13.0,19.0,21.0,26.0,79.0,310.0,29.0,26.0,26.0,23.0,104.0,-380.0,8.0,Home,192.0,2,1,2016.0
4397,2016-01-02,Milwaukee,Minnesota,15.0,29.0,28.0,23.0,95.0,110.0,28.0,19.0,23.0,15.0,85.0,-130.0,2.0,Home,204.0,2,1,2016.0
4398,2016-01-02,NewOrleans,Dallas,26.0,22.0,26.0,31.0,105.0,150.0,25.0,22.0,19.0,32.0,98.0,-170.0,4.0,Home,206.0,2,1,2016.0
4399,2016-01-02,Houston,SanAntonio,27.0,28.0,17.0,31.0,103.0,600.0,29.0,31.0,36.0,25.0,121.0,-900.0,11.5,Home,201.5,2,1,2016.0
4400,2016-01-02,Memphis,Utah,25.0,20.0,24.0,15.0,87.0,-130.0,28.0,18.0,20.0,18.0,92.0,110.0,2.0,Away,184.0,2,1,2016.0
4401,2016-01-02,Denver,GoldenState,13.0,34.0,30.0,25.0,108.0,1050.0,37.0,26.0,27.0,12.0,111.0,-2650.0,15.0,Home,216.0,2,1,2016.0
4402,2016-01-02,Philadelphia,LAClippers,29.0,23.0,22.0,25.0,99.0,900.0,31.0,38.0,34.0,27.0,130.0,-1600.0,13.5,Home,203.5,2,1,2016.0
4403,2016-01-03,Atlanta,NewYork,21.0,24.0,31.0,21.0,97.0,-200.0,22.0,33.0,31.0,25.0,111.0,170.0,4.5,Away,200.5,3,1,2016.0
4404,2016-01-03,Chicago,Toronto,26.0,22.0,33.0,34.0,115.0,155.0,26.0,34.0,27.0,26.0,113.0,-175.0,4.0,Home,195.5,3,1,2016.0
4405,2016-01-03,Miami,Washington,25.0,25.0,23.0,24.0,97.0,-120.0,24.0,7.0,20.0,24.0,75.0,100.0,1.0,Away,197.0,3,1,2016.0
4406,2016-01-03,Portland,Denver,23.0,38.0,19.0,32.0,112.0,-120.0,22.0,34.0,24.0,26.0,106.0,100.0,1.0,Away,203.5,3,1,2016.0
4407,2016-01-03,Phoenix,LALakers,10.0,12.0,29.0,26.0,77.0,-120.0,25.0,18.0,38.0,16.0,97.0,100.0,1.5,Away,209.0,3,1,2016.0
4408,2016-01-04,Minnesota,Philadelphia,25.0,25.0,29.0,20.0,99.0,-245.0,29.0,18.0,33.0,29.0,109.0,205.0,6.0,Away,203.5,4,1,2016.0
4409,2016-01-04,Toronto,Cleveland,29.0,27.0,22.0,22.0,100.0,310.0,33.0,25.0,32.0,32.0,122.0,-380.0,8.0,Home,194.0,4,1,2016.0
4410,2016-01-04,Indiana,Miami,29.0,18.0,27.0,21.0,100.0,105.0,19.0,25.0,22.0,29.0,103.0,-125.0,2.0,Home,193.5,4,1,2016.0
4411,2016-01-04,Orlando,Detroit,23.0,24.0,27.0,15.0,89.0,160.0,31.0,26.0,31.0,27.0,115.0,-180.0,4.5,Home,199.0,4,1,2016.0
4412,2016-01-04,Boston,Brooklyn,37.0,19.0,23.0,24.0,103.0,-325.0,22.0,20.0,26.0,26.0,94.0,260.0,7.5,Away,201.0,4,1,2016.0
4413,2016-01-04,SanAntonio,Milwaukee,29.0,31.0,30.0,33.0,123.0,-530.0,30.0,19.0,26.0,23.0,98.0,410.0,9.5,Away,192.5,4,1,2016.0
4414,2016-01-04,Sacramento,OklahomaCity,31.0,37.0,22.0,26.0,116.0,280.0,33.0,33.0,16.0,22.0,104.0,-345.0,7.5,Home,214.5,4,1,2016.0
4415,2016-01-04,Houston,Utah,28.0,20.0,21.0,24.0,93.0,-158.0,21.0,37.0,19.0,14.0,91.0,138.0,3.5,Away,198.0,4,1,2016.0
4416,2016-01-04,Memphis,Portland,17.0,21.0,32.0,21.0,91.0,-125.0,15.0,19.0,18.0,26.0,78.0,105.0,1.5,Away,195.5,4,1,2016.0
4417,2016-01-04,Charlotte,GoldenState,24.0,30.0,23.0,24.0,101.0,750.0,32.0,30.0,33.0,16.0,111.0,-1100.0,12.0,Home,212.5,4,1,2016.0
4418,2016-01-05,NewYork,Atlanta,29.0,25.0,30.0,23.0,107.0,265.0,20.0,29.0,22.0,30.0,101.0,-330.0,7.5,Home,202.5,5,1,2016.0
4419,2016-01-05,Milwaukee,Chicago,28.0,33.0,28.0,17.0,106.0,325.0,36.0,31.0,27.0,23.0,117.0,-400.0,8.5,Home,200.5,5,1,2016.0
4420,2016-01-05,Sacramento,Dallas,24.0,19.0,27.0,28.0,116.0,230.0,27.0,22.0,29.0,20.0,117.0,-290.0,7.0,Home,213.0,5,1,2016.0
4421,2016-01-05,GoldenState,LALakers,37.0,25.0,30.0,17.0,109.0,-1750.0,25.0,22.0,13.0,28.0,88.0,950.0,13.5,Away,211.5,5,1,2016.0
4422,2016-01-06,Indiana,Orlando,22.0,15.0,29.0,29.0,95.0,-165.0,20.0,18.0,21.0,27.0,86.0,145.0,3.5,Away,198.5,6,1,2016.0
4423,2016-01-06,NewYork,Miami,22.0,25.0,24.0,27.0,98.0,280.0,21.0,18.0,20.0,31.0,90.0,-340.0,7.5,Home,193.0,6,1,2016.0
4424,2016-01-06,Cleveland,Washington,24.0,38.0,33.0,26.0,121.0,-340.0,26.0,24.0,39.0,26.0,115.0,280.0,7.5,Away,202.5,6,1,2016.0
4425,2016-01-06,Toronto,Brooklyn,24.0,21.0,25.0,21.0,91.0,-330.0,17.0,19.0,20.0,18.0,74.0,270.0,7.0,Away,195.0,6,1,2016.0
4426,2016-01-06,Detroit,Boston,24.0,24.0,18.0,33.0,99.0,130.0,33.0,22.0,20.0,19.0,94.0,-150.0,3.0,Home,202.5,6,1,2016.0
4427,2016-01-06,Dallas,NewOrleans,22.0,27.0,22.0,29.0,100.0,350.0,24.0,26.0,18.0,23.0,91.0,-420.0,8.5,Home,204.5,6,1,2016.0
4428,2016-01-06,Denver,Minnesota,21.0,21.0,24.0,12.0,78.0,140.0,25.0,19.0,21.0,9.0,74.0,-160.0,3.0,Home,201.5,6,1,2016.0
4429,2016-01-06,Utah,SanAntonio,22.0,29.0,23.0,24.0,98.0,1100.0,32.0,36.0,27.0,28.0,123.0,-2500.0,13.5,Home,183.5,6,1,2016.0
4430,2016-01-06,Charlotte,Phoenix,32.0,20.0,33.0,17.0,102.0,-130.0,34.0,26.0,26.0,25.0,111.0,110.0,2.0,Away,203.5,6,1,2016.0
4431,2016-01-06,Memphis,OklahomaCity,16.0,20.0,29.0,29.0,94.0,340.0,25.0,31.0,27.0,29.0,112.0,-410.0,9.0,Home,198.5,6,1,2016.0
4432,2016-01-06,LAClippers,Portland,31.0,32.0,22.0,24.0,109.0,-165.0,18.0,22.0,30.0,28.0,98.0,145.0,3.5,Away,205.0,6,1,2016.0
4433,2016-01-07,Atlanta,Philadelphia,22.0,39.0,36.0,29.0,126.0,-550.0,21.0,23.0,32.0,22.0,98.0,425.0,9.5,Away,207.0,7,1,2016.0
4434,2016-01-07,Boston,Chicago,27.0,20.0,16.0,29.0,92.0,240.0,21.0,27.0,26.0,27.0,101.0,-280.0,6.5,Home,204.5,7,1,2016.0
4435,2016-01-07,Utah,Houston,25.0,19.0,22.0,28.0,94.0,230.0,22.0,17.0,33.0,31.0,103.0,-270.0,6.5,Home,196.5,7,1,2016.0
4436,2016-01-07,LALakers,Sacramento,21.0,27.0,38.0,29.0,115.0,350.0,38.0,31.0,33.0,16.0,118.0,-420.0,8.5,Home,214.5,7,1,2016.0
4437,2016-01-08,Toronto,Washington,18.0,29.0,26.0,24.0,97.0,-135.0,26.0,21.0,14.0,27.0,88.0,115.0,2.0,Away,202.5,8,1,2016.0
4438,2016-01-08,Orlando,Brooklyn,26.0,11.0,23.0,23.0,83.0,-155.0,17.0,21.0,24.0,15.0,77.0,135.0,3.0,Away,191.5,8,1,2016.0
4439,2016-01-08,Indiana,NewOrleans,16.0,22.0,30.0,23.0,91.0,-130.0,30.0,13.0,27.0,16.0,86.0,110.0,2.0,Away,205.0,8,1,2016.0
4440,2016-01-08,Cleveland,Minnesota,35.0,27.0,33.0,30.0,125.0,-600.0,27.0,19.0,30.0,23.0,99.0,450.0,10.0,Away,195.0,8,1,2016.0
4441,2016-01-08,Denver,Memphis,30.0,7.0,29.0,18.0,84.0,200.0,29.0,20.0,18.0,24.0,91.0,-240.0,5.5,Home,189.0,8,1,2016.0
4442,2016-01-08,NewYork,SanAntonio,30.0,19.0,25.0,25.0,99.0,1300.0,26.0,26.0,27.0,21.0,100.0,-3500.0,14.5,Home,196.0,8,1,2016.0
4443,2016-01-08,Miami,Phoenix,21.0,32.0,24.0,26.0,103.0,-200.0,20.0,20.0,33.0,22.0,95.0,175.0,5.0,Away,198.0,8,1,2016.0
4444,2016-01-08,GoldenState,Portland,38.0,36.0,32.0,22.0,128.0,-550.0,21.0,31.0,35.0,21.0,108.0,425.0,9.5,Away,214.0,8,1,2016.0
4445,2016-01-08,OklahomaCity,LALakers,32.0,28.0,30.0,27.0,117.0,-5000.0,28.0,25.0,32.0,28.0,113.0,1500.0,15.5,Away,212.5,8,1,2016.0
4446,2016-01-09,Charlotte,LAClippers,18.0,28.0,18.0,19.0,83.0,350.0,27.0,16.0,27.0,27.0,97.0,-420.0,8.5,Home,202.5,9,1,2016.0
4447,2016-01-09,Chicago,Atlanta,19.0,32.0,32.0,22.0,105.0,120.0,30.0,34.0,25.0,31.0,120.0,-140.0,2.5,Home,208.5,9,1,2016.0
4448,2016-01-09,Washington,Orlando,27.0,33.0,25.0,20.0,105.0,140.0,17.0,32.0,21.0,29.0,99.0,-160.0,3.5,Home,199.5,9,1,2016.0
4449,2016-01-09,Brooklyn,Detroit,23.0,23.0,20.0,23.0,89.0,575.0,33.0,23.0,16.0,31.0,103.0,-850.0,11.0,Home,194.5,9,1,2016.0
4450,2016-01-09,Toronto,Philadelphia,25.0,32.0,18.0,33.0,108.0,-500.0,26.0,18.0,25.0,26.0,95.0,400.0,9.0,Away,202.0,9,1,2016.0
4451,2016-01-09,Miami,Utah,29.0,20.0,19.0,15.0,83.0,-115.0,19.0,26.0,27.0,26.0,98.0,-105.0,1.0,Away,182.5,9,1,2016.0
4452,2016-01-09,GoldenState,Sacramento,26.0,34.0,36.0,32.0,128.0,-450.0,27.0,31.0,26.0,32.0,116.0,375.0,9.0,Away,225.0,9,1,2016.0
4453,2016-01-10,Dallas,Minnesota,22.0,26.0,20.0,25.0,93.0,-175.0,22.0,20.0,13.0,32.0,87.0,155.0,4.5,Away,198.5,10,1,2016.0
4454,2016-01-10,NewOrleans,LAClippers,24.0,25.0,27.0,25.0,111.0,450.0,19.0,37.0,28.0,17.0,114.0,-600.0,10.0,Home,204.5,10,1,2016.0
4455,2016-01-10,Cleveland,Philadelphia,26.0,22.0,27.0,20.0,95.0,-7000.0,20.0,27.0,22.0,16.0,85.0,1700.0,16.5,Away,206.0,10,1,2016.0
4456,2016-01-10,Boston,Memphis,34.0,19.0,23.0,22.0,98.0,-150.0,16.0,22.0,30.0,33.0,101.0,130.0,3.0,Away,191.5,10,1,2016.0
4457,2016-01-10,Indiana,Houston,24.0,26.0,27.0,16.0,103.0,120.0,28.0,20.0,16.0,29.0,107.0,-140.0,2.5,Home,207.0,10,1,2016.0
4458,2016-01-10,Milwaukee,NewYork,24.0,17.0,19.0,28.0,88.0,200.0,24.0,27.0,31.0,18.0,100.0,-240.0,5.5,Home,198.0,10,1,2016.0
4459,2016-01-10,Charlotte,Denver,26.0,30.0,21.0,15.0,92.0,-125.0,36.0,17.0,28.0,14.0,95.0,105.0,1.5,Away,198.0,10,1,2016.0
4460,2016-01-10,OklahomaCity,Portland,27.0,19.0,39.0,25.0,110.0,-380.0,26.0,26.0,28.0,35.0,115.0,320.0,8.0,Away,215.0,10,1,2016.0
4461,2016-01-10,Utah,LALakers,15.0,28.0,18.0,25.0,86.0,-165.0,14.0,16.0,20.0,24.0,74.0,145.0,3.5,Away,190.5,10,1,2016.0
4462,2016-01-11,SanAntonio,Brooklyn,22.0,23.0,32.0,29.0,106.0,-2500.0,20.0,18.0,18.0,23.0,79.0,1100.0,14.5,Away,194.5,11,1,2016.0
4463,2016-01-11,Washington,Chicago,28.0,34.0,21.0,31.0,114.0,375.0,25.0,23.0,26.0,26.0,100.0,-450.0,8.5,Home,208.0,11,1,2016.0
4464,2016-01-11,Miami,GoldenState,25.0,29.0,23.0,26.0,103.0,1000.0,27.0,29.0,24.0,31.0,111.0,-2000.0,14.5,Home,209.5,11,1,2016.0
4465,2016-01-12,Phoenix,Indiana,19.0,23.0,34.0,21.0,97.0,700.0,25.0,27.0,28.0,36.0,116.0,-1100.0,12.0,Home,204.5,12,1,2016.0
4466,2016-01-12,Boston,NewYork,27.0,22.0,32.0,33.0,114.0,-125.0,36.0,23.0,26.0,35.0,120.0,105.0,1.5,Away,200.0,12,1,2016.0
4467,2016-01-12,SanAntonio,Detroit,24.0,29.0,28.0,28.0,109.0,-330.0,25.0,19.0,22.0,33.0,99.0,270.0,7.0,Away,196.5,12,1,2016.0
4468,2016-01-12,Houston,Memphis,22.0,29.0,21.0,35.0,107.0,-140.0,24.0,20.0,25.0,22.0,91.0,120.0,2.5,Away,196.5,12,1,2016.0
4469,2016-01-12,Chicago,Milwaukee,29.0,22.0,26.0,24.0,101.0,-155.0,20.0,26.0,28.0,32.0,106.0,135.0,3.0,Away,203.0,12,1,2016.0
4470,2016-01-12,OklahomaCity,Minnesota,32.0,28.0,20.0,21.0,101.0,-800.0,21.0,27.0,18.0,30.0,96.0,550.0,11.0,Away,209.0,12,1,2016.0
4471,2016-01-12,Cleveland,Dallas,22.0,25.0,20.0,28.0,110.0,-250.0,25.0,27.0,20.0,23.0,107.0,210.0,5.5,Away,199.5,12,1,2016.0
4472,2016-01-12,NewOrleans,LALakers,22.0,19.0,30.0,20.0,91.0,-140.0,15.0,23.0,29.0,28.0,95.0,120.0,2.0,Away,203.5,12,1,2016.0
4473,2016-01-13,Atlanta,Charlotte,19.0,17.0,22.0,26.0,84.0,-145.0,20.0,25.0,35.0,27.0,107.0,125.0,3.0,Away,206.5,13,1,2016.0
4474,2016-01-13,Milwaukee,Washington,18.0,25.0,31.0,27.0,101.0,190.0,29.0,27.0,15.0,35.0,106.0,-230.0,5.5,Home,207.0,13,1,2016.0
4475,2016-01-13,NewYork,Brooklyn,20.0,31.0,24.0,29.0,104.0,-155.0,29.0,25.0,20.0,36.0,110.0,135.0,3.5,Away,191.5,13,1,2016.0
4476,2016-01-13,Indiana,Boston,24.0,25.0,27.0,18.0,94.0,142.0,28.0,29.0,21.0,25.0,103.0,-162.0,3.5,Home,204.5,13,1,2016.0
4477,2016-01-13,Dallas,OklahomaCity,20.0,22.0,22.0,25.0,89.0,799.0,30.0,35.0,18.0,25.0,108.0,-1299.0,13.0,Home,207.0,13,1,2016.0
4478,2016-01-13,Minnesota,Houston,24.0,26.0,27.0,27.0,104.0,300.0,23.0,34.0,24.0,26.0,107.0,-365.0,7.5,Home,208.0,13,1,2016.0
4479,2016-01-13,GoldenState,Denver,25.0,29.0,19.0,37.0,110.0,-570.0,32.0,23.0,28.0,29.0,112.0,440.0,9.5,Away,215.5,13,1,2016.0
4480,2016-01-13,NewOrleans,Sacramento,28.0,31.0,31.0,19.0,109.0,210.0,19.0,25.0,21.0,32.0,97.0,-260.0,6.5,Home,218.0,13,1,2016.0
4481,2016-01-13,Utah,Portland,19.0,18.0,25.0,23.0,85.0,145.0,18.0,25.0,34.0,22.0,99.0,-165.0,3.5,Home,193.5,13,1,2016.0
4482,2016-01-13,Miami,LAClippers,25.0,27.0,17.0,21.0,90.0,125.0,17.0,28.0,34.0,25.0,104.0,-145.0,3.0,Home,197.5,13,1,2016.0
4483,2016-01-14,Toronto,Orlando,31.0,30.0,16.0,19.0,106.0,-200.0,18.0,36.0,19.0,23.0,103.0,170.0,4.5,Away,193.5,14,1,2016.0
4484,2016-01-14,Chicago,Philadelphia,22.0,24.0,31.0,27.0,115.0,-430.0,34.0,28.0,17.0,25.0,111.0,345.0,8.5,Away,203.5,14,1,2016.0
4485,2016-01-14,Detroit,Memphis,24.0,19.0,28.0,30.0,101.0,-130.0,21.0,27.0,31.0,24.0,103.0,110.0,2.0,Away,192.0,14,1,2016.0
4486,2016-01-14,Cleveland,SanAntonio,32.0,18.0,23.0,22.0,95.0,225.0,20.0,24.0,28.0,27.0,99.0,-275.0,6.0,Home,195.0,14,1,2016.0
4487,2016-01-14,Sacramento,Utah,26.0,30.0,26.0,21.0,103.0,125.0,12.0,33.0,26.0,30.0,101.0,-145.0,2.5,Home,200.0,14,1,2016.0
4488,2016-01-14,LALakers,GoldenState,23.0,26.0,23.0,26.0,98.0,2173.0,24.0,28.0,34.0,30.0,116.0,-5000.0,18.0,Home,215.5,14,1,2016.0
4489,2016-01-15,Washington,Indiana,24.0,35.0,29.0,30.0,118.0,270.0,27.0,19.0,26.0,32.0,104.0,-335.0,7.0,Home,209.5,15,1,2016.0
4490,2016-01-15,Minnesota,OklahomaCity,17.0,26.0,22.0,28.0,93.0,850.0,31.0,26.0,25.0,31.0,113.0,-1450.0,13.0,Home,209.5,15,1,2016.0
4491,2016-01-15,Phoenix,Boston,29.0,18.0,31.0,25.0,103.0,400.0,36.0,32.0,28.0,21.0,117.0,-500.0,9.5,Home,209.5,15,1,2016.0
4492,2016-01-15,Portland,Brooklyn,22.0,34.0,27.0,33.0,116.0,-165.0,23.0,26.0,30.0,25.0,104.0,146.0,4.0,Away,205.0,15,1,2016.0
4493,2016-01-15,Atlanta,Milwaukee,28.0,23.0,25.0,19.0,101.0,-200.0,22.0,24.0,27.0,22.0,108.0,170.0,4.5,Away,206.0,15,1,2016.0
4494,2016-01-15,Charlotte,NewOrleans,34.0,15.0,32.0,26.0,107.0,140.0,32.0,25.0,27.0,25.0,109.0,-160.0,3.5,Home,202.0,15,1,2016.0
4495,2016-01-15,Miami,Denver,20.0,26.0,30.0,22.0,98.0,-125.0,31.0,31.0,16.0,17.0,95.0,105.0,1.5,Away,189.0,15,1,2016.0
4496,2016-01-15,Cleveland,Houston,23.0,23.0,22.0,23.0,91.0,-135.0,21.0,14.0,16.0,26.0,77.0,115.0,2.0,Away,204.5,15,1,2016.0
4497,2016-01-16,Boston,Washington,24.0,30.0,29.0,36.0,119.0,-125.0,31.0,30.0,25.0,31.0,117.0,105.0,1.5,Away,211.5,16,1,2016.0
4498,2016-01-16,Milwaukee,Charlotte,19.0,33.0,32.0,21.0,105.0,190.0,29.0,19.0,25.0,19.0,92.0,-230.0,5.5,Home,196.5,16,1,2016.0
4499,2016-01-16,Brooklyn,Atlanta,23.0,25.0,20.0,18.0,86.0,470.0,27.0,28.0,29.0,30.0,114.0,-620.0,10.0,Home,206.5,16,1,2016.0
4500,2016-01-16,Portland,Philadelphia,17.0,26.0,19.0,27.0,89.0,-240.0,29.0,39.0,22.0,24.0,114.0,200.0,6.0,Away,207.0,16,1,2016.0
4501,2016-01-16,GoldenState,Detroit,30.0,19.0,25.0,21.0,95.0,-295.0,27.0,38.0,20.0,28.0,113.0,235.0,7.0,Away,216.5,16,1,2016.0
4502,2016-01-16,NewYork,Memphis,31.0,23.0,19.0,22.0,95.0,185.0,28.0,24.0,21.0,30.0,103.0,-215.0,5.5,Home,187.0,16,1,2016.0
4503,2016-01-16,LALakers,Utah,18.0,18.0,23.0,23.0,82.0,325.0,32.0,28.0,29.0,20.0,109.0,-400.0,8.5,Home,191.0,16,1,2016.0
4504,2016-01-16,Sacramento,LAClippers,30.0,34.0,18.0,28.0,110.0,150.0,30.0,30.0,19.0,24.0,103.0,-170.0,3.5,Home,218.5,16,1,2016.0
4505,2016-01-17,Phoenix,Minnesota,23.0,25.0,21.0,18.0,87.0,150.0,24.0,34.0,25.0,34.0,117.0,-170.0,3.5,Home,206.5,17,1,2016.0
4506,2016-01-17,Dallas,SanAntonio,16.0,20.0,20.0,27.0,83.0,750.0,14.0,32.0,32.0,34.0,112.0,-1200.0,12.5,Home,195.5,17,1,2016.0
4507,2016-01-17,Miami,OklahomaCity,18.0,24.0,16.0,16.0,74.0,450.0,24.0,20.0,31.0,24.0,99.0,-600.0,10.0,Home,200.5,17,1,2016.0
4508,2016-01-17,Indiana,Denver,30.0,36.0,25.0,35.0,126.0,-140.0,30.0,24.0,30.0,45.0,129.0,120.0,2.5,Away,199.5,17,1,2016.0
4509,2016-01-17,Houston,LALakers,32.0,28.0,34.0,18.0,112.0,-550.0,36.0,21.0,18.0,20.0,95.0,425.0,9.5,Away,205.5,17,1,2016.0
4510,2016-01-18,Philadelphia,NewYork,29.0,18.0,16.0,33.0,113.0,450.0,29.0,23.0,24.0,20.0,119.0,-600.0,9.5,Home,200.5,18,1,2016.0
4511,2016-01-18,Utah,Charlotte,28.0,15.0,21.0,31.0,119.0,145.0,29.0,23.0,21.0,22.0,124.0,-165.0,3.5,Home,185.5,18,1,2016.0
4512,2016-01-18,Portland,Washington,32.0,27.0,35.0,14.0,108.0,155.0,17.0,40.0,19.0,22.0,98.0,-175.0,4.0,Home,208.5,18,1,2016.0
4513,2016-01-18,NewOrleans,Memphis,26.0,25.0,25.0,23.0,99.0,170.0,24.0,25.0,23.0,29.0,101.0,-190.0,4.5,Home,193.0,18,1,2016.0
4514,2016-01-18,Chicago,Detroit,26.0,30.0,27.0,28.0,111.0,140.0,32.0,21.0,26.0,22.0,101.0,-160.0,3.5,Home,200.5,18,1,2016.0
4515,2016-01-18,Orlando,Atlanta,17.0,21.0,21.0,22.0,81.0,300.0,24.0,27.0,21.0,26.0,98.0,-360.0,7.5,Home,198.0,18,1,2016.0
